strike_idx,target_time,peak_time,timing_err_ms,peak_force,success,model,seed,task,eval_trial,bpm,source
3,1.969998359680176,1.959998369216919,-9.999990463257058,12.07724380493164,True,C,3,double_160bpm,0,160.0,sim
4,2.2500040531158447,2.230003595352173,-20.000457763671875,45.818458557128906,True,C,3,double_160bpm,0,160.0,sim
5,2.350006341934204,,,0.0,False,C,3,double_160bpm,0,160.0,sim
6,2.6300127506256104,2.6050121784210205,-25.000572204589844,17.626585006713867,True,C,3,double_160bpm,0,160.0,sim
7,2.7300150394439697,2.7300150394439697,0.0,13.453073501586914,True,C,3,double_160bpm,0,160.0,sim
8,3.010021448135376,2.990020990371704,-20.000457763671875,24.53083038330078,True,C,3,double_160bpm,0,160.0,sim
9,3.110023736953736,3.1000235080718994,-10.000228881836382,15.193479537963867,True,C,3,double_160bpm,0,160.0,sim
10,3.3900301456451416,3.385030031204224,-5.000114440917525,11.390096664428713,True,C,3,double_160bpm,0,160.0,sim
11,3.470031976699829,3.475032091140747,5.000114440917969,11.472713470458984,True,C,3,double_160bpm,0,160.0,sim
12,3.7700388431549072,3.795039415359497,25.000572204589844,8.169654846191406,True,C,3,double_160bpm,0,160.0,sim
13,3.8500406742095943,3.8650410175323486,15.00034332275435,247.34120178222656,True,C,3,double_160bpm,0,160.0,sim
14,4.130046844482422,4.125046730041504,-5.000114440917969,15.96140956878662,True,C,3,double_160bpm,0,160.0,sim
15,4.230049133300781,4.220048904418945,-10.000228881835938,16.00239372253418,True,C,3,double_160bpm,0,160.0,sim
16,4.510055541992188,4.485054969787598,-25.000572204590732,24.39854431152344,True,C,3,double_160bpm,0,160.0,sim
17,4.610057830810547,4.620058059692383,10.000228881835938,8.853717803955078,True,C,3,double_160bpm,0,160.0,sim
18,4.890064239501953,4.905064582824707,15.000343322753906,8.473390579223633,True,C,3,double_160bpm,0,160.0,sim
19,4.970066070556641,4.975066184997559,5.000114440917969,11.237993240356444,True,C,3,double_160bpm,0,160.0,sim
20,5.250072479248047,5.255072593688965,5.000114440917969,8.939790725708008,True,C,3,double_160bpm,0,160.0,sim
21,5.350074768066406,5.375075340270996,25.000572204589844,10.5638427734375,True,C,3,double_160bpm,0,160.0,sim
22,5.6300811767578125,5.595080375671387,-35.00080108642578,18.404237747192383,False,C,3,double_160bpm,0,160.0,sim
23,5.730083465576172,5.720083236694336,-10.000228881835938,15.38997745513916,True,C,3,double_160bpm,0,160.0,sim
0,1.509998798370361,1.4999988079071045,-9.999990463256614,18.14998817443848,True,C,3,double_160bpm,0,160.0,sim
1,1.6099987030029297,1.6199986934661863,9.999990463256614,8.933915138244629,True,C,3,double_160bpm,0,160.0,sim
2,1.889998435974121,1.9099984169006348,19.999980926513672,4.598108768463135,True,C,3,double_160bpm,0,160.0,sim
3,1.969998359680176,1.9449983835220337,-24.99997615814231,23.630615234375,True,C,3,double_160bpm,0,160.0,sim
4,2.2500040531158447,2.2500040531158447,0.0,15.668405532836914,True,C,3,double_160bpm,0,160.0,sim
5,2.350006341934204,2.3150055408477783,-35.00080108642578,15.329649925231934,False,C,3,double_160bpm,0,160.0,sim
6,2.6300127506256104,2.6150124073028564,-15.000343322753906,24.173912048339844,True,C,3,double_160bpm,0,160.0,sim
7,2.7300150394439697,2.720014810562134,-10.000228881835938,15.668466567993164,True,C,3,double_160bpm,0,160.0,sim
8,3.010021448135376,3.010021448135376,0.0,8.129663467407227,True,C,3,double_160bpm,0,160.0,sim
9,3.110023736953736,3.1000235080718994,-10.000228881836382,14.788041114807127,True,C,3,double_160bpm,0,160.0,sim
10,3.3900301456451416,3.385030031204224,-5.000114440917525,11.379880905151367,True,C,3,double_160bpm,0,160.0,sim
11,3.470031976699829,3.475032091140747,5.000114440917969,11.532340049743652,True,C,3,double_160bpm,0,160.0,sim
12,3.7700388431549072,3.775038957595825,5.000114440917969,7.448690414428711,True,C,3,double_160bpm,0,160.0,sim
13,3.8500406742095943,3.815039873123169,-35.00080108642534,16.813142776489258,False,C,3,double_160bpm,0,160.0,sim
14,4.130046844482422,4.105046272277832,-25.000572204589844,20.37227249145508,True,C,3,double_160bpm,0,160.0,sim
15,4.230049133300781,,,0.0,False,C,3,double_160bpm,0,160.0,sim
16,4.510055541992188,4.500055313110352,-10.000228881836826,2.470679998397827,True,C,3,double_160bpm,0,160.0,sim
17,4.610057830810547,4.620058059692383,10.000228881835938,8.906712532043457,True,C,3,double_160bpm,0,160.0,sim
18,4.890064239501953,4.910064697265625,20.000457763671875,8.622600555419922,True,C,3,double_160bpm,0,160.0,sim
19,4.970066070556641,4.940065383911133,-30.000686645507812,27.71182632446289,False,C,3,double_160bpm,0,160.0,sim
20,5.250072479248047,5.255072593688965,5.000114440917969,8.92350959777832,True,C,3,double_160bpm,0,160.0,sim
21,5.350074768066406,,,0.0,False,C,3,double_160bpm,0,160.0,sim
22,5.6300811767578125,,,0.0,False,C,3,double_160bpm,0,160.0,sim
23,5.730083465576172,5.720083236694336,-10.000228881835938,15.663745880126951,True,C,3,double_160bpm,0,160.0,sim
0,0.4299997389316559,0.4249997437000274,-4.999995231628473,4.31838846206665,True,C,3,gmd_03_high_bpm138,0,138.0,sim
1,0.749999463558197,0.7099995017051697,-39.999961853027344,16.50155258178711,False,C,3,gmd_03_high_bpm138,0,138.0,sim
2,0.9699992537498474,0.9599992632865906,-9.999990463256836,10.1984224319458,True,C,3,gmd_03_high_bpm138,0,138.0,sim
3,1.6299986839294434,1.6199986934661863,-9.999990463257058,46.30733871459961,True,C,3,gmd_03_high_bpm138,0,138.0,sim
4,2.170002222061157,2.1450016498565674,-25.0005722045894,17.28399658203125,True,C,3,gmd_03_high_bpm138,0,138.0,sim
5,2.510010004043579,2.505009889602661,-5.000114440917969,27.31918716430664,True,C,3,gmd_03_high_bpm138,0,138.0,sim
6,2.710014581680298,2.695014238357544,-15.000343322753906,17.884729385375977,True,C,3,gmd_03_high_bpm138,0,138.0,sim
7,3.030021905899048,3.02502179145813,-5.000114440917969,1.9104485511779783,True,C,3,gmd_03_high_bpm138,0,138.0,sim
8,3.3700296878814697,3.460031747817993,90.00205993652344,2.5843043327331543,False,C,3,gmd_03_high_bpm138,0,138.0,sim
9,3.490032434463501,3.495032548904419,5.000114440917969,18.54592514038086,True,C,3,gmd_03_high_bpm138,0,138.0,sim
10,4.230049133300781,4.240049362182617,10.000228881835938,18.655414581298828,True,C,3,gmd_03_high_bpm138,0,138.0,sim
11,4.450054168701172,4.435053825378418,-15.000343322753906,61.124542236328125,True,C,3,gmd_03_high_bpm138,0,138.0,sim
12,4.9900665283203125,,,0.0,False,C,3,gmd_03_high_bpm138,0,138.0,sim
13,5.290073394775391,5.310073852539063,20.000457763672763,19.47691345214844,True,C,3,gmd_03_high_bpm138,0,138.0,sim
14,5.6300811767578125,5.620080947875977,-10.000228881835938,8.015558242797852,True,C,3,gmd_03_high_bpm138,0,138.0,sim
15,5.930088043212891,5.930088043212891,0.0,3.964489936828613,True,C,3,gmd_03_high_bpm138,0,138.0,sim
16,6.170093536376953,6.180093765258789,10.000228881835938,9.49536418914795,True,C,3,gmd_03_high_bpm138,0,138.0,sim
17,6.710105895996094,6.690105438232422,-20.000457763671875,7.21302604675293,True,C,3,gmd_03_high_bpm138,0,138.0,sim
18,7.010112762451172,7.025113105773926,15.000343322753906,12.868120193481444,True,C,3,gmd_03_high_bpm138,0,138.0,sim
19,7.370121002197266,7.365120887756348,-5.000114440917969,19.22277069091797,True,C,3,gmd_03_high_bpm138,0,138.0,sim
20,7.710128784179687,7.720129013061523,10.000228881836826,14.075933456420898,True,C,3,gmd_03_high_bpm138,0,138.0,sim
21,7.95013427734375,7.95013427734375,0.0,13.814309120178224,True,C,3,gmd_03_high_bpm138,0,138.0,sim
22,8.230140686035156,8.215140342712402,-15.000343322753906,62.70107269287109,True,C,3,gmd_03_high_bpm138,0,138.0,sim
23,8.570148468017578,8.575148582458496,5.000114440917969,8.644962310791016,True,C,3,gmd_03_high_bpm138,0,138.0,sim
24,8.670150756835938,8.675150871276855,5.000114440917969,28.624061584472656,True,C,3,gmd_03_high_bpm138,0,138.0,sim
25,9.13016128540039,9.125161170959473,-5.000114440917969,12.92629051208496,True,C,3,gmd_03_high_bpm138,0,138.0,sim
26,9.45016860961914,9.420167922973633,-30.000686645507812,7.667569160461426,False,C,3,gmd_03_high_bpm138,0,138.0,sim
27,9.690174102783203,9.70017433166504,10.000228881837714,9.959417343139648,True,C,3,gmd_03_high_bpm138,0,138.0,sim
28,10.010181427001951,10.015181541442873,5.0001144409215215,177.08555603027344,True,C,3,gmd_03_high_bpm138,0,138.0,sim
29,10.330188751220703,10.31518840789795,-15.000343322753906,17.953458786010742,True,C,3,gmd_03_high_bpm138,0,138.0,sim
30,10.890201568603516,10.895201683044434,5.000114440917969,18.96813201904297,True,C,3,gmd_03_high_bpm138,0,138.0,sim
31,11.210208892822266,11.210208892822266,0.0,25.025728225708008,True,C,3,gmd_03_high_bpm138,0,138.0,sim
32,11.430213928222656,11.435214042663574,5.000114440917969,18.342288970947266,True,C,3,gmd_03_high_bpm138,0,138.0,sim
33,11.970226287841797,11.975226402282717,5.000114440919745,24.15025329589844,True,C,3,gmd_03_high_bpm138,0,138.0,sim
34,12.270233154296877,12.23523235321045,-35.00080108642756,17.18937110900879,False,C,3,gmd_03_high_bpm138,0,138.0,sim
35,12.610240936279297,12.60024070739746,-10.000228881837714,19.294118881225582,True,C,3,gmd_03_high_bpm138,0,138.0,sim
36,12.910247802734377,12.885247230529783,-25.000572204593396,43.19155883789063,True,C,3,gmd_03_high_bpm138,0,138.0,sim
37,13.670265197753906,13.670265197753906,0.0,12.936043739318848,True,C,3,gmd_03_high_bpm138,0,138.0,sim
38,13.950271606445312,13.945271492004396,-5.000114440916192,16.335140228271484,True,C,3,gmd_03_high_bpm138,0,138.0,sim
39,14.330280303955078,,,0.0,False,C,3,gmd_03_high_bpm138,0,138.0,sim
40,14.650287628173828,14.635287284851074,-15.000343322753906,20.807313919067383,True,C,3,gmd_03_high_bpm138,0,138.0,sim
41,14.89029312133789,14.900293350219728,10.000228881837714,88.72124481201172,True,C,3,gmd_03_high_bpm138,0,138.0,sim
42,15.21030044555664,,,0.0,False,C,3,gmd_03_high_bpm138,0,138.0,sim
43,15.53030776977539,15.575308799743652,45.00102996826172,14.165796279907228,False,C,3,gmd_03_high_bpm138,0,138.0,sim
44,15.610309600830078,15.625309944152832,15.000343322753906,21.269624710083008,True,C,3,gmd_03_high_bpm138,0,138.0,sim
0,1.349998950958252,1.349998950958252,0.0,13.229188919067385,True,C,3,gmd_04_extreme_bpm170,0,170.0,sim
1,1.7499985694885254,1.7599985599517822,9.999990463256836,9.17290496826172,True,C,3,gmd_04_extreme_bpm170,0,170.0,sim
2,2.3100054264068604,2.2900049686431885,-20.000457763671875,15.972139358520508,True,C,3,gmd_04_extreme_bpm170,0,170.0,sim
3,2.7300150394439697,,,0.0,False,C,3,gmd_04_extreme_bpm170,0,170.0,sim
4,3.190025568008423,3.195025682449341,5.000114440917969,13.319879531860352,True,C,3,gmd_04_extreme_bpm170,0,170.0,sim
5,3.730037927627564,3.730037927627564,0.0,44.20043563842773,True,C,3,gmd_04_extreme_bpm170,0,170.0,sim
6,4.11004638671875,4.08504581451416,-25.000572204589844,42.908836364746094,True,C,3,gmd_04_extreme_bpm170,0,170.0,sim
7,4.610057830810547,4.615057945251465,5.000114440917969,17.689804077148438,True,C,3,gmd_04_extreme_bpm170,0,170.0,sim
8,4.870063781738281,4.8300628662109375,-40.00091552734375,15.442508697509766,False,C,3,gmd_04_extreme_bpm170,0,170.0,sim
9,5.130069732666016,,,0.0,False,C,3,gmd_04_extreme_bpm170,0,170.0,sim
10,5.990089416503906,5.985089302062988,-5.000114440917969,18.21286392211914,True,C,3,gmd_04_extreme_bpm170,0,170.0,sim
11,6.35009765625,6.360097885131836,10.000228881835938,3.0371885299682617,True,C,3,gmd_04_extreme_bpm170,0,170.0,sim
12,6.530101776123047,6.520101547241211,-10.000228881835938,13.050430297851562,True,C,3,gmd_04_extreme_bpm170,0,170.0,sim
13,6.710105895996094,6.730106353759766,20.000457763671875,9.11273956298828,True,C,3,gmd_04_extreme_bpm170,0,170.0,sim
14,6.950111389160156,6.935111045837402,-15.000343322753906,49.79474258422852,True,C,3,gmd_04_extreme_bpm170,0,170.0,sim
15,7.410121917724609,7.3901214599609375,-20.000457763671875,25.6807861328125,True,C,3,gmd_04_extreme_bpm170,0,170.0,sim
16,7.750129699707031,7.750129699707031,0.0,24.919458389282227,True,C,3,gmd_04_extreme_bpm170,0,170.0,sim
17,8.010135650634766,8.010135650634766,0.0,6.663827419281006,True,C,3,gmd_04_extreme_bpm170,0,170.0,sim
18,8.090137481689453,8.070137023925781,-20.000457763671875,10.903852462768556,True,C,3,gmd_04_extreme_bpm170,0,170.0,sim
19,8.530147552490234,8.535147666931152,5.000114440917969,8.029324531555176,True,C,3,gmd_04_extreme_bpm170,0,170.0,sim
20,8.970157623291016,8.970157623291016,0.0,33.37120056152344,True,C,3,gmd_04_extreme_bpm170,0,170.0,sim
21,9.23016357421875,9.185162544250488,-45.00102996826172,14137.43359375,False,C,3,gmd_04_extreme_bpm170,0,170.0,sim
22,9.490169525146484,9.485169410705566,-5.000114440917969,15.224129676818848,True,C,3,gmd_04_extreme_bpm170,0,170.0,sim
23,9.690174102783203,9.715174674987791,25.000572204588067,2.9100124835968018,True,C,3,gmd_04_extreme_bpm170,0,170.0,sim
24,10.230186462402344,10.205185890197754,-25.000572204589844,14.79320240020752,True,C,3,gmd_04_extreme_bpm170,0,170.0,sim
25,10.570194244384766,10.570194244384766,0.0,14.158164024353027,True,C,3,gmd_04_extreme_bpm170,0,170.0,sim
26,10.8302001953125,10.835200309753418,5.000114440917969,9.205163955688477,True,C,3,gmd_04_extreme_bpm170,0,170.0,sim
27,10.93020248413086,10.915202140808104,-15.000343322755683,14.61861801147461,True,C,3,gmd_04_extreme_bpm170,0,170.0,sim
28,11.390213012695312,11.385212898254396,-5.000114440916192,22.0800724029541,True,C,3,gmd_04_extreme_bpm170,0,170.0,sim
29,11.850223541259766,11.845223426818848,-5.000114440917969,13.84388542175293,True,C,3,gmd_04_extreme_bpm170,0,170.0,sim
30,12.090229034423828,12.065228462219238,-25.000572204589844,3.3544020652771,True,C,3,gmd_04_extreme_bpm170,0,170.0,sim
31,12.350234985351562,12.340234756469728,-10.000228881834161,4.3865275382995605,True,C,3,gmd_04_extreme_bpm170,0,170.0,sim
32,12.55023956298828,12.525238990783691,-25.000572204588067,15.697786331176758,True,C,3,gmd_04_extreme_bpm170,0,170.0,sim
33,12.65024185180664,12.670242309570312,20.000457763671875,17.076982498168945,True,C,3,gmd_04_extreme_bpm170,0,170.0,sim
34,13.07025146484375,,,0.0,False,C,3,gmd_04_extreme_bpm170,0,170.0,sim
35,13.3902587890625,13.380258560180664,-10.000228881835938,12.843466758728027,True,C,3,gmd_04_extreme_bpm170,0,170.0,sim
36,13.670265197753906,13.665265083312988,-5.000114440917969,8.973847389221191,True,C,3,gmd_04_extreme_bpm170,0,170.0,sim
37,13.770267486572266,13.76026725769043,-10.000228881835938,19.07585334777832,True,C,3,gmd_04_extreme_bpm170,0,170.0,sim
38,14.210277557373049,14.210277557373049,0.0,33.6768798828125,True,C,3,gmd_04_extreme_bpm170,0,170.0,sim
39,14.630287170410156,14.635287284851074,5.000114440917969,24.645545959472656,True,C,3,gmd_04_extreme_bpm170,0,170.0,sim
40,14.89029312133789,14.885293006896973,-5.000114440917969,36.68296813964844,True,C,3,gmd_04_extreme_bpm170,0,170.0,sim
41,15.150299072265623,15.16029930114746,10.000228881835938,30.247371673583984,True,C,3,gmd_04_extreme_bpm170,0,170.0,sim
42,15.350303649902344,15.36030387878418,10.000228881835938,8.95215129852295,True,C,3,gmd_04_extreme_bpm170,0,170.0,sim
43,15.85031509399414,15.85031509399414,0.0,10.726354598999023,True,C,3,gmd_04_extreme_bpm170,0,170.0,sim
0,1.509998798370361,1.494998812675476,-14.999985694885032,9.349071502685549,True,C,4,double_160bpm,0,160.0,sim
1,1.6099987030029297,1.589998722076416,-19.999980926513672,15.280471801757812,True,C,4,double_160bpm,0,160.0,sim
2,1.889998435974121,1.899998426437378,9.999990463256836,11.35434913635254,True,C,4,double_160bpm,0,160.0,sim
3,1.969998359680176,1.9949983358383176,24.999976158141646,30.189542770385746,True,C,4,double_160bpm,0,160.0,sim
4,2.2500040531158447,2.2500040531158447,0.0,22.355005264282227,True,C,4,double_160bpm,0,160.0,sim
5,2.350006341934204,2.330005884170532,-20.00045776367232,11.116634368896484,True,C,4,double_160bpm,0,160.0,sim
6,2.6300127506256104,2.6100122928619385,-20.000457763671875,12.586715698242188,True,C,4,double_160bpm,0,160.0,sim
7,2.7300150394439697,2.725014925003052,-5.000114440917525,17.205821990966797,True,C,4,double_160bpm,0,160.0,sim
8,3.010021448135376,3.00002121925354,-10.000228881835938,10.78102970123291,True,C,4,double_160bpm,0,160.0,sim
9,3.110023736953736,3.1200239658355717,10.000228881835938,30.98151016235352,True,C,4,double_160bpm,0,160.0,sim
10,3.3900301456451416,3.4050304889678955,15.000343322753906,9.98257827758789,True,C,4,double_160bpm,0,160.0,sim
11,3.470031976699829,3.460031747817993,-10.000228881835938,18.60281562805176,True,C,4,double_160bpm,0,160.0,sim
12,3.7700388431549072,3.765038728713989,-5.000114440918413,10.135217666625977,True,C,4,double_160bpm,0,160.0,sim
13,3.8500406742095943,3.8650410175323486,15.00034332275435,105.12437438964844,True,C,4,double_160bpm,0,160.0,sim
14,4.130046844482422,4.13504695892334,5.000114440917969,19.35432243347168,True,C,4,double_160bpm,0,160.0,sim
15,4.230049133300781,4.230049133300781,0.0,16.34506607055664,True,C,4,double_160bpm,0,160.0,sim
16,4.510055541992188,4.535056114196777,25.000572204588956,10.43479347229004,True,C,4,double_160bpm,0,160.0,sim
17,4.610057830810547,4.570056915283203,-40.00091552734375,20.064849853515625,False,C,4,double_160bpm,0,160.0,sim
18,4.890064239501953,4.875063896179199,-15.000343322753906,10.82298469543457,True,C,4,double_160bpm,0,160.0,sim
19,4.970066070556641,4.950065612792969,-20.000457763671875,9.932527542114258,True,C,4,double_160bpm,0,160.0,sim
20,5.250072479248047,5.255072593688965,5.000114440917969,20.270944595336918,True,C,4,double_160bpm,0,160.0,sim
21,5.350074768066406,5.355074882507324,5.000114440917969,11.889710426330566,True,C,4,double_160bpm,0,160.0,sim
22,5.6300811767578125,5.6350812911987305,5.000114440917969,10.138304710388184,True,C,4,double_160bpm,0,160.0,sim
23,5.730083465576172,5.705082893371582,-25.000572204589844,19.57553482055664,True,C,4,double_160bpm,0,160.0,sim
0,1.509998798370361,1.494998812675476,-14.999985694885032,9.296757698059082,True,C,4,double_160bpm,0,160.0,sim
1,1.6099987030029297,1.6199986934661863,9.999990463256614,17.39791488647461,True,C,4,double_160bpm,0,160.0,sim
2,1.889998435974121,1.899998426437378,9.999990463256836,11.358409881591797,True,C,4,double_160bpm,0,160.0,sim
3,1.969998359680176,1.9999983310699463,29.999971389770288,17.493141174316406,True,C,4,double_160bpm,0,160.0,sim
4,2.2500040531158447,2.2800047397613525,30.000686645507812,20.117828369140625,False,C,4,double_160bpm,0,160.0,sim
5,2.350006341934204,2.330005884170532,-20.00045776367232,9.945394515991213,True,C,4,double_160bpm,0,160.0,sim
6,2.6300127506256104,2.6400129795074463,10.000228881835938,6.259633541107178,True,C,4,double_160bpm,0,160.0,sim
7,2.7300150394439697,2.720014810562134,-10.000228881835938,18.11155128479004,True,C,4,double_160bpm,0,160.0,sim
8,3.010021448135376,3.015021562576294,5.000114440917969,19.27017593383789,True,C,4,double_160bpm,0,160.0,sim
9,3.110023736953736,3.1000235080718994,-10.000228881836382,30.806846618652344,True,C,4,double_160bpm,0,160.0,sim
10,3.3900301456451416,3.365029573440552,-25.0005722045894,18.338502883911133,True,C,4,double_160bpm,0,160.0,sim
11,3.470031976699829,3.475032091140747,5.000114440917969,17.39110565185547,True,C,4,double_160bpm,0,160.0,sim
12,3.7700388431549072,,,0.0,False,C,4,double_160bpm,0,160.0,sim
13,3.8500406742095943,3.840040445327759,-10.000228881835493,9.850439071655272,True,C,4,double_160bpm,0,160.0,sim
14,4.130046844482422,4.13504695892334,5.000114440917969,5.6908063888549805,True,C,4,double_160bpm,0,160.0,sim
15,4.230049133300781,4.230049133300781,0.0,19.686262130737305,True,C,4,double_160bpm,0,160.0,sim
16,4.510055541992188,4.530055999755859,20.000457763670987,20.036251068115234,True,C,4,double_160bpm,0,160.0,sim
17,4.610057830810547,4.600057601928711,-10.000228881835938,15.377641677856444,True,C,4,double_160bpm,0,160.0,sim
18,4.890064239501953,4.850063323974609,-40.00091552734375,10.697288513183594,False,C,4,double_160bpm,0,160.0,sim
19,4.970066070556641,4.955065727233887,-15.000343322753906,36.35777282714844,True,C,4,double_160bpm,0,160.0,sim
20,5.250072479248047,5.235072135925293,-15.000343322753906,24.385757446289062,True,C,4,double_160bpm,0,160.0,sim
21,5.350074768066406,5.320074081420898,-30.000686645507812,15.73749542236328,False,C,4,double_160bpm,0,160.0,sim
22,5.6300811767578125,5.610080718994141,-20.000457763671875,50.4224967956543,True,C,4,double_160bpm,0,160.0,sim
23,5.730083465576172,,,0.0,False,C,4,double_160bpm,0,160.0,sim
0,1.509998798370361,1.529998779296875,19.999980926513892,18.170469284057617,True,C,4,double_160bpm,0,160.0,sim
1,1.6099987030029297,1.6199986934661863,9.999990463256614,10.270342826843262,True,C,4,double_160bpm,0,160.0,sim
2,1.889998435974121,,,0.0,False,C,4,double_160bpm,0,160.0,sim
3,1.969998359680176,1.9349983930587769,-34.999966621399146,18.37417221069336,False,C,4,double_160bpm,0,160.0,sim
4,2.2500040531158447,2.2500040531158447,0.0,9.983043670654297,True,C,4,double_160bpm,0,160.0,sim
5,2.350006341934204,2.210003137588501,-140.00320434570312,8.780710220336914,False,C,4,double_160bpm,0,160.0,sim
6,2.6300127506256104,2.6100122928619385,-20.000457763671875,8.084090232849121,True,C,4,double_160bpm,0,160.0,sim
7,2.7300150394439697,2.7300150394439697,0.0,19.015399932861328,True,C,4,double_160bpm,0,160.0,sim
8,3.010021448135376,,,0.0,False,C,4,double_160bpm,0,160.0,sim
9,3.110023736953736,3.1050236225128174,-5.000114440918413,10.488876342773438,True,C,4,double_160bpm,0,160.0,sim
10,3.3900301456451416,3.4400312900543213,50.00114440917969,9.850994110107422,False,C,4,double_160bpm,0,160.0,sim
11,3.470031976699829,3.485032320022583,15.000343322753906,31.32669448852539,True,C,4,double_160bpm,0,160.0,sim
12,3.7700388431549072,3.755038499832153,-15.00034332275435,9.388531684875488,True,C,4,double_160bpm,0,160.0,sim
13,3.8500406742095943,3.8450405597686768,-5.000114440917525,18.41994857788086,True,C,4,double_160bpm,0,160.0,sim
14,4.130046844482422,4.100046157836914,-30.000686645507812,8.904470443725586,False,C,4,double_160bpm,0,160.0,sim
15,4.230049133300781,4.240049362182617,10.000228881835938,15.84469985961914,True,C,4,double_160bpm,0,160.0,sim
16,4.510055541992188,4.520055770874023,10.00022888183505,18.8475284576416,True,C,4,double_160bpm,0,160.0,sim
17,4.610057830810547,4.555056571960449,-55.001258850097656,16.93936538696289,False,C,4,double_160bpm,0,160.0,sim
18,4.890064239501953,4.850063323974609,-40.00091552734375,10.59556007385254,False,C,4,double_160bpm,0,160.0,sim
19,4.970066070556641,4.960065841674805,-10.000228881835938,12.330556869506836,True,C,4,double_160bpm,0,160.0,sim
20,5.250072479248047,5.215071678161621,-35.00080108642578,12.614710807800291,False,C,4,double_160bpm,0,160.0,sim
21,5.350074768066406,5.320074081420898,-30.000686645507812,23.86088752746582,False,C,4,double_160bpm,0,160.0,sim
22,5.6300811767578125,5.6350812911987305,5.000114440917969,9.980692863464355,True,C,4,double_160bpm,0,160.0,sim
23,5.730083465576172,,,0.0,False,C,4,double_160bpm,0,160.0,sim
0,0.4299997389316559,,,0.0,False,C,4,gmd_03_high_bpm138,0,138.0,sim
1,0.749999463558197,0.7749994397163391,24.99997615814209,1.7798219919204712,True,C,4,gmd_03_high_bpm138,0,138.0,sim
2,0.9699992537498474,0.964999258518219,-4.999995231628418,9.052982330322266,True,C,4,gmd_03_high_bpm138,0,138.0,sim
3,1.6299986839294434,1.6199986934661863,-9.999990463257058,25.747108459472656,True,C,4,gmd_03_high_bpm138,0,138.0,sim
4,2.170002222061157,2.1500017642974854,-20.00045776367143,50.7835693359375,True,C,4,gmd_03_high_bpm138,0,138.0,sim
5,2.510010004043579,2.505009889602661,-5.000114440917969,10.32505226135254,True,C,4,gmd_03_high_bpm138,0,138.0,sim
6,2.710014581680298,2.710014581680298,0.0,13.147266387939451,True,C,4,gmd_03_high_bpm138,0,138.0,sim
7,3.030021905899048,3.035022020339966,5.000114440917969,13.76202392578125,True,C,4,gmd_03_high_bpm138,0,138.0,sim
8,3.3700296878814697,3.4150307178497314,45.00102996826172,9.67391300201416,False,C,4,gmd_03_high_bpm138,0,138.0,sim
9,3.490032434463501,3.490032434463501,0.0,10.071541786193848,True,C,4,gmd_03_high_bpm138,0,138.0,sim
10,4.230049133300781,4.230049133300781,0.0,14.399480819702148,True,C,4,gmd_03_high_bpm138,0,138.0,sim
11,4.450054168701172,,,0.0,False,C,4,gmd_03_high_bpm138,0,138.0,sim
12,4.9900665283203125,4.955065727233887,-35.00080108642578,23.08993911743164,False,C,4,gmd_03_high_bpm138,0,138.0,sim
13,5.290073394775391,5.280073165893555,-10.000228881835938,20.369386672973636,True,C,4,gmd_03_high_bpm138,0,138.0,sim
14,5.6300811767578125,5.6350812911987305,5.000114440917969,14.033317565917969,True,C,4,gmd_03_high_bpm138,0,138.0,sim
15,5.930088043212891,5.9450883865356445,15.000343322753906,8.06350326538086,True,C,4,gmd_03_high_bpm138,0,138.0,sim
16,6.170093536376953,6.150093078613281,-20.000457763671875,16.9437198638916,True,C,4,gmd_03_high_bpm138,0,138.0,sim
17,6.710105895996094,6.685105323791504,-25.000572204589844,34.056251525878906,True,C,4,gmd_03_high_bpm138,0,138.0,sim
18,7.010112762451172,7.005112648010254,-5.000114440917969,11.548900604248049,True,C,4,gmd_03_high_bpm138,0,138.0,sim
19,7.370121002197266,7.350120544433594,-20.000457763671875,17.134990692138672,True,C,4,gmd_03_high_bpm138,0,138.0,sim
20,7.710128784179687,7.685128211975098,-25.000572204588956,59.15515899658203,True,C,4,gmd_03_high_bpm138,0,138.0,sim
21,7.95013427734375,7.935133934020996,-15.000343322753906,55.790977478027344,True,C,4,gmd_03_high_bpm138,0,138.0,sim
22,8.230140686035156,8.215140342712402,-15.000343322753906,11.849161148071287,True,C,4,gmd_03_high_bpm138,0,138.0,sim
23,8.570148468017578,8.555148124694824,-15.000343322753906,9.883216857910156,True,C,4,gmd_03_high_bpm138,0,138.0,sim
24,8.670150756835938,8.685151100158691,15.000343322753906,22.74822998046875,True,C,4,gmd_03_high_bpm138,0,138.0,sim
25,9.13016128540039,9.11016082763672,-20.0004577636701,46.501068115234375,True,C,4,gmd_03_high_bpm138,0,138.0,sim
26,9.45016860961914,9.470169067382812,20.000457763671875,1086.557861328125,True,C,4,gmd_03_high_bpm138,0,138.0,sim
27,9.690174102783203,9.67517375946045,-15.000343322753906,25.145004272460938,True,C,4,gmd_03_high_bpm138,0,138.0,sim
28,10.010181427001951,9.99018096923828,-20.000457763671875,13057.01953125,True,C,4,gmd_03_high_bpm138,0,138.0,sim
29,10.330188751220703,10.300188064575195,-30.000686645507812,19.016277313232425,False,C,4,gmd_03_high_bpm138,0,138.0,sim
30,10.890201568603516,10.900201797485352,10.000228881835938,28.64580535888672,True,C,4,gmd_03_high_bpm138,0,138.0,sim
